time_ms,voltage_mV,input_current_nA,spike
0.0,-70.0,0.0,0.0
0.1,-69.99999863800211,0.06032716767074631,0.0
0.2,-69.96983371259789,0.08566776220899264,0.0
0.30000000000000004,-69.92745094311034,0.07578241706525254,0.0
0.4,-69.8906466184556,0.15876586987875066,0.0
0.5,-69.81290275107155,0.12561371764953982,0.0
0.6000000000000001,-69.75290127929432,0.1365280238748461,0.0
0.7,-69.68834300470397,0.17240589749836893,0.0
0.8,-69.60681461026329,0.1814792494688494,0.0
0.9,-69.52197302155332,0.21459311458863894,0.0
1.0,-69.42184783672982,0.242393488223741,0.0
1.1,-69.30932520741851,0.3120444922455913,0.0
1.2000000000000002,-69.1636659629436,0.40588431170646105,0.0
1.3,-68.97327292861537,0.39261262927334234,0.0
1.4,-68.79237309085406,0.3956649415838615,0.0
1.5,-68.61266242467238,0.4139151836528916,0.0
1.6,-68.4265244685975,0.4109975972513148,0.0
1.7000000000000002,-68.24463987161197,0.4240553480289304,0.0
1.8,-68.05895751529944,0.4448528102463544,0.0
1.9,-67.86566483703461,0.5317429686272739,0.0
2.0,-67.63182996539213,0.5569656429202298,0.0
2.1,-67.38889503171876,0.5967328909103032,0.0
2.2,-67.12972462980167,0.5762988890723373,0.0
2.3,-66.88466327725307,0.6142568398026956,0.0
2.4000000000000004,-66.62430382478178,0.6430123241157066,0.0
2.5,-66.35347730818667,0.6663092129638174,0.0
2.6,-66.07507037667688,0.6884892093141673,0.0
2.7,-65.78975552612904,0.7222508485561557,0.0
2.8,-65.49184587678215,0.7242811768476637,0.0
2.9000000000000004,-65.19739625958618,0.7249515296700897,0.0
3.0,-64.90703508687803,0.7397500375152015,0.0
3.1,-64.61363724357892,0.7336545224930647,0.0
3.2,-64.3276954648392,0.7632056572016398,0.0
3.3,-64.03127481431619,0.7915983300082388,0.0
3.4000000000000004,-63.72511165103442,0.7875685500934676,0.0
3.5,-63.42556317546048,0.7817598813123753,0.0
3.6,-63.13341959605109,0.8134174739047841,0.0
3.7,-62.82983663249732,0.8449370201072401,0.0
3.8,-62.515054288104245,0.8592781917414055,0.0
3.9000000000000004,-62.19782887983501,0.8582194745387892,0.0
4.0,-61.88589610442342,0.8814597216036144,0.0
4.1000000000000005,-61.567026220361456,0.8804098942515114,0.0
4.2,-61.25346669124553,0.902364482960724,0.0
4.3,-60.93363421050103,0.8949635078209877,0.0
4.4,-60.622298207624844,0.914139602843015,0.0
4.5,-60.306040705195315,0.9278145555448539,0.0
4.6,-59.98768267958385,0.9650778759613454,0.0
4.7,-59.65545750904078,0.9483797761622538,0.0
4.800000000000001,-59.336547704911425,0.9477559844707317,0.0
4.8999999999999995,-59.02271226728213,0.9950079445574758,0.0
5.0,-58.68993148284992,0.979086804424796,0.0
5.1000000000000005,-58.37006488951536,1.0273262140078834,0.0
5.2,-58.03083130270376,1.046856494406886,0.0
5.3,-57.68685948988631,1.0632994685364625,0.0
5.4,-57.33974770896064,1.0820769382266289,0.0
5.5,-56.98835622252342,1.1365657016278778,0.0
5.6,-56.61486921905512,1.1195075472544813,0.0
5.7,-56.255352000603054,1.1051133304019587,0.0
5.800000000000001,-55.90823457492426,1.098577267554527,0.0
5.8999999999999995,-55.56936969317117,1.1166854821572398,0.0
6.0,-55.22627253301751,1.1659684768170444,0.0
6.1000000000000005,-54.86336188356783,1.1299593098372895,0.0
6.2,-54.523490817269575,1.1237887373405915,0.0
6.3,-54.19134429468608,1.1115896764403512,0.0
6.4,-53.869745156924104,1.1157733653144288,0.0
6.5,-53.55026536993211,1.1623346842476814,0.0
6.6,-53.21157804572505,1.1128887847391182,0.0
6.7,-52.901787958340606,1.114622671733685,0.0
6.800000000000001,-52.594801618608344,1.1445769831676216,0.0
6.9,-52.27630982017318,1.1619092853769755,0.0
7.0,-51.952548084510674,1.121707702351691,0.0
7.1000000000000005,-51.65208899075681,1.0819983703551574,0.0
7.2,-51.37419459807627,1.100308588350669,0.0
7.3,-51.08939149028294,1.082976272236567,0.0
7.4,-50.81525326003515,1.14595154871936,0.0
7.5,-50.51121992553746,1.1441347991653417,0.0
7.6,-50.209416204366406,1.1527495626989779,0.0
7.7,-49.90408566775479,1.2061509932656502,0.0
7.800000000000001,-49.57221660139194,1.1986777411472482,0.0
7.9,-49.24342026336198,1.171714996714219,0.0
8.0,-48.92643789248125,1.161804353157273,0.0
8.1,-48.61168459263419,1.1781968115752135,0.0
8.200000000000001,-48.284751248235786,1.1504628510285806,0.0
8.3,-47.96596432069023,1.133591439697628,0.0
8.4,-47.64821538296044,1.164967035366453,0.0
8.5,-47.305304564650655,1.1708027892880264,0.0
8.6,-46.9464774748144,1.1806197654167994,0.0
8.700000000000001,-46.56548704702784,1.196841975596985,0.0
8.8,-46.15316533701964,1.2003125349390327,0.0
8.9,-45.707085994330455,1.2152231706932948,0.0
9.0,-45.20898286590066,1.187676722409074,0.0
9.1,-44.65959290108517,1.2329523285496164,0.0
9.2,-43.99177983230025,1.237614119748046,0.0
9.3,-43.15994136129222,1.2735352092422978,0.0
9.4,-42.010608508078576,1.2635652293400708,0.0
9.5,-40.17138228536314,1.202951381086149,1.0
9.600000000000001,-65.0,1.2225634389472935,0.0
9.7,-64.56580822815744,1.2426806221100248,0.0
9.799999999999999,-64.12797461169228,1.2591099925479423,0.0
9.9,-63.68839762299385,1.2385494999090494,0.0
10.0,-63.265598048439855,1.201239507320724,0.0
10.100000000000001,-62.86769872829194,1.1760728888986998,0.0
10.200000000000001,-62.4882542385796,1.1622782202652004,0.0
10.3,-62.12130129243996,1.1414642879836485,0.0
10.4,-61.770161330161606,1.171437375781087,0.0
10.5,-61.409202766946414,1.14516350643731,0.0
10.6,-61.06669408108027,1.1396245388988606,0.0
10.700000000000001,-60.73198971587286,1.1106616986345903,0.0
10.8,-60.41668237382417,1.0850648826158458,0.0
10.9,-60.1187965044402,1.0968117241779571,0.0
11.0,-59.81939724888183,1.106992122508174,0.0
11.1,-59.519286806419274,1.1185869733488571,0.0
11.2,-59.21776423994427,1.1208345764361647,0.0
11.3,-58.91951902601521,1.0960872455978445,0.0
11.4,-58.63799391691681,1.0815735166046223,0.0
11.5,-58.367817609069505,1.1068114712078732,0.0
11.600000000000001,-58.08893934494915,1.1664439677504592,0.0
11.7,-57.784282363956095,1.1809518203577758,0.0
11.799999999999999,-57.47677823015268,1.1811621983408316,0.0
11.9,-57.173603829236875,1.1939633116569928,0.0
12.0,-56.868384431943674,1.251414879828732,0.0
12.100000000000001,-56.538806055846514,1.243126398091271,0.0
12.200000000000001,-56.218068406995705,1.2151687626909158,0.0
12.3,-55.9158490665819,1.1938821902138326,0.0
12.4,-55.62851541521647,1.1938787220937617,0.0
12.5,-55.345181089263235,1.199128996261295,0.0
12.6,-55.06312683720922,1.2435406711359918,0.0
12.700000000000001,-54.76271326536157,1.2123575263966544,0.0
12.8,-54.48194093765485,1.2072072966535656,0.0
12.9,-54.20746826039109,1.1853011531216573,0.0
13.0,-53.94752788724226,1.1696011492511085,0.0
13.1,-53.69876073678973,1.1783655378651086,0.0
13.2,-53.448723539184826,1.1848900816259884,0.0
13.3,-53.19847931778376,1.2069675843717624,0.0
13.4,-52.94017093211523,1.1221996087105552,0.0
13.5,-52.72721987654653,1.1079361097292941,0.0
13.600000000000001,-52.523754904996196,1.1515134253786066,0.0
13.7,-52.30066713045359,1.135654650629921,0.0
13.8,-52.087788717807534,1.1596982582565067,0.0
13.9,-51.86495163000783,1.1562144655030036,0.0
14.0,-51.64589101210783,1.1598454346912668,0.0
14.100000000000001,-51.42687151497227,1.181504427119375,0.0
14.200000000000001,-51.19872110692687,1.1817216191704651,0.0
14.3,-50.97204665886791,1.1946000781710844,0.0
14.4,-50.74029491531015,1.1869277865435335,0.0
14.5,-50.513528117823725,1.2316701063242728,0.0
14.6,-50.26524411470888,1.2160826016863815,0.0
14.700000000000001,-50.025351276642375,1.2291251440536288,0.0
14.8,-49.77912837860012,1.20230120427227,0.0
14.9,-49.546071592047,1.2227106194826718,0.0
15.0,-49.302107499096614,1.223960142008344,0.0
15.1,-49.05623714698843,1.2220345227319693,0.0
15.2,-48.80939785794701,1.1743887779055162,0.0
15.3,-48.5837107190333,1.1821100382167924,0.0
15.4,-48.35099325990522,1.176554269118063,0.0
15.5,-48.116973475220824,1.0770764141981302,0.0
15.600000000000001,-47.92765495375181,1.0488747963594998,0.0
15.700000000000001,-47.74758637481763,1.0503232639554676,0.0
15.8,-47.56147507788809,0.967128117400593,0.0
15.9,-47.41067712226205,1.0119178026957876,0.0
16.0,-47.231741352641684,0.9968014538147519,0.0
16.099999999999998,-47.052747622954016,0.9648546291006718,0.0
16.2,-46.88114955353586,0.9195780872077794,0.0
16.3,-46.72298049347152,0.9323515784007188,0.0
16.400000000000002,-46.549003761940455,0.9429657492337091,0.0
16.5,-46.358243941345336,0.9238594970666465,0.0
16.6,-46.162989254320195,0.9411266182684294,0.0
16.7,-45.94297500163218,0.9207544923133019,0.0
16.8,-45.71263745697331,0.9255776655901985,0.0
16.900000000000002,-45.455453779211,0.9227318215921921,0.0
17.0,-45.16838281035837,0.9406222359099381,0.0
17.1,-44.8317028037641,0.9284448414767931,0.0
17.2,-44.44451885122049,0.964459121451509,0.0
17.3,-43.96016955574686,1.0211657893645232,0.0
17.400000000000002,-43.32247888286674,1.0733210146957273,0.0
17.5,-42.43739251965654,1.044665723261084,0.0
17.6,-41.109195576958676,1.054909182601381,1.0
17.7,-65.0,1.05697957002928,0.0
17.8,-64.74330570363976,1.0972824303452755,0.0
