time_ms,voltage_mV,input_current_nA,spike
0.0,-68.0,0.0,0.0
0.1,-67.99999961151498,0.030636969003581288,0.0
0.2,-67.98297868901103,0.062321445917348506,0.0
0.30000000000000004,-67.94854439626107,0.06669192821843459,0.0
0.4,-67.91206467293075,0.0660167380944271,0.0
0.5,-67.87636543908874,0.11995729080005271,0.0
0.6000000000000001,-67.81109598822185,0.1629178230241277,0.0
0.7,-67.72268492478814,0.18615399362833754,0.0
0.8,-67.62234742891444,0.19985672165299576,0.0
0.9,-67.51551247681464,0.1919992300474351,0.0
1.0,-67.41423028117903,0.19195441790050383,0.0
1.1,-67.31409889802056,0.18237753369407977,0.0
1.2000000000000002,-67.22040125835211,0.19834440939648926,0.0
1.3,-67.11887502129791,0.19485090577509825,0.0
1.4,-67.02041860166995,0.22196763922330215,0.0
1.5,-66.9079923257265,0.21848247209512106,0.0
1.6,-66.79875257964206,0.2633418709506584,0.0
1.7000000000000002,-66.66580600009567,0.3220014816493854,0.0
1.8,-66.50174932594784,0.3398270520109242,0.0
1.9,-66.32961393629212,0.3720346794614434,0.0
2.0,-66.14149974465442,0.3938436280350908,0.0
2.1,-65.94336151776378,0.3963834344031684,0.0
2.2,-65.74601591144352,0.4222517354076588,0.0
2.3,-65.53649406026403,0.42502355760101845,0.0
2.4000000000000004,-65.32776282730003,0.5020302503499565,0.0
2.5,-65.07857205073992,0.5087625893723176,0.0
2.6,-64.82841272579542,0.5153323595513052,0.0
2.7,-64.57738615671897,0.5383866915673811,0.0
2.8,-64.31634410259267,0.508659119122599,0.0
2.9000000000000004,-64.074721295501,0.5412579272373641,0.0
3.0,-63.81767644851316,0.5751068878605273,0.0
3.1,-63.54468647885114,0.5775795886360878,0.0
3.2,-63.27335985608437,0.6227593092127028,0.0
3.3,-62.979952066335066,0.610884447206634,0.0
3.4000000000000004,-62.69640531612236,0.6071806635017608,0.0
3.5,-62.418070570541296,0.5585987187081266,0.0
3.6,-62.16982215142899,0.5599716980220367,0.0
3.7,-61.92357319656883,0.5789776725813349,0.0
3.8,-61.66950518995817,0.5985682391340656,0.0
3.9000000000000004,-61.40737979241393,0.6341870777908503,0.0
4.0,-61.12838131133052,0.6319359512123084,0.0
4.1000000000000005,-60.85373502184363,0.6233937777197717,0.0
4.2,-60.586886744416425,0.6203556565185745,0.0
4.3,-60.32469110991734,0.6532051365493842,0.0
4.4,-60.04715766062588,0.6317522262256143,0.0
4.5,-59.784622346709725,0.6219265033866473,0.0
4.6,-59.530457562365726,0.6311317125661599,0.0
4.7,-59.2739956380855,0.6473250875612566,0.0
4.800000000000001,-59.01137671924846,0.6483395008428633,0.0
4.8999999999999995,-58.75109781559866,0.6770482401554008,0.0
5.0,-58.477743011630395,0.7678814919055831,0.0
5.1000000000000005,-58.15693677495233,0.7913340327441988,0.0
5.2,-57.82662444269398,0.7802155225812255,0.0
5.3,-57.506103372292685,0.7577956973903323,0.0
5.4,-57.20152976992972,0.7740440446845817,0.0
5.5,-56.89123061458885,0.8496155800765118,0.0
5.6,-56.542288617936535,0.8535076879159879,0.0
5.7,-56.194907445647075,0.864404948258273,0.0
5.800000000000001,-55.84513562508419,0.9027180269827755,0.0
5.8999999999999995,-55.477712291614196,0.916392132482277,0.0
6.0,-55.10643298419903,0.9464814783816816,0.0
6.1000000000000005,-54.72211709548097,0.9760388233541749,0.0
6.2,-54.32505259937044,0.9845103245350759,0.0
6.3,-53.92688684759812,0.9658027123301731,0.0
6.4,-53.54247935435114,0.9849960012250389,0.0
6.5,-53.150349658260495,1.0076705965249049,0.0
6.6,-52.748216630660714,1.0586343468200698,0.0
6.7,-52.319876385454585,1.0113658255528934,0.0
6.800000000000001,-51.91922907947757,0.9936103227687151,0.0
6.9,-51.52879358601142,0.9619671674046504,0.0
7.0,-51.15506586577093,0.9778650208045232,0.0
7.1000000000000005,-50.77022226814714,0.9577450652438217,0.0
7.2,-50.392290633245295,0.9255048017750759,0.0
7.3,-50.02564871876454,0.8350066245576098,0.0
7.4,-49.69990013473405,0.8787656772875678,0.0
7.5,-49.33840603421846,0.8341066403832534,0.0
7.6,-48.984714140236996,0.8471684172139081,0.0
7.7,-48.601584263041,0.7978390782834838,0.0
7.800000000000001,-48.213934886807564,0.7586188694866706,0.0
7.9,-47.80503916152019,0.7716519755882189,0.0
8.0,-47.32829405507187,0.760578527500014,0.0
8.1,-46.760821991463374,0.8157511793527678,0.0
8.200000000000001,-45.996430226724996,0.8512189167063355,0.0
8.3,-44.8566720198078,0.8399795987617803,0.0
8.4,-42.69789827259056,0.8235321769930012,1.0
8.5,-66.0,0.7938024223441608,0.0
8.6,-65.69320916856788,0.8056921481196891,0.0
8.700000000000001,-65.38309942253812,0.8103881616048721,0.0
8.8,-65.07370457901715,0.7850185652319288,0.0
8.9,-64.78172023495397,0.7524409120025545,0.0
9.0,-64.51095785480283,0.7567855487521812,0.0
9.1,-64.24066968037612,0.8341095239055243,0.0
9.2,-63.93030670492084,0.8619167419505628,0.0
9.3,-63.607823670473394,0.8964777453080512,0.0
9.4,-63.269603346699675,0.8963764995390882,0.0
9.5,-62.93507749531345,0.8923641193710729,0.0
9.600000000000001,-62.60637803117351,0.9323810184883716,0.0
9.7,-62.258979536529274,0.9207357076657995,0.0
9.799999999999999,-61.92179063810418,0.8981065589775844,0.0
9.9,-61.60079977725036,0.9335804334990978,0.0
10.0,-61.26354722990388,0.8762466579154313,0.0
10.100000000000001,-60.96177236539507,0.8860095543333685,0.0
10.200000000000001,-60.657804857159086,0.9207676303270258,0.0
