time_ms,voltage_mV,input_current_nA,spike
0.0,-67.0,0.0,0.0
0.1,-66.99999321772104,0.01893485034284706,0.0
0.2,-66.98736331489516,0.06307527277709869,0.0
0.30000000000000004,-66.94551691920043,0.04291849976946594,0.0
0.4,-66.9178056783254,0.07822934103252212,0.0
0.5,-66.86701567877236,0.08583051265437315,0.0
0.6000000000000001,-66.81200461812936,0.1310996074600707,0.0
0.7,-66.7277309204815,0.23623958777631737,0.0
0.8,-66.5747682999611,0.24865114273456518,0.0
0.9,-66.41608029519392,0.30265203896319276,0.0
1.0,-66.22403615386699,0.3060999757303847,0.0
1.1,-66.03289369380803,0.36045853526089755,0.0
1.2000000000000002,-65.80869754396416,0.34965692369812273,0.0
1.3,-65.5954385694774,0.41532065840629795,0.0
1.4,-65.34195769268851,0.47079216419566106,0.0
1.5,-65.05571980922804,0.439002202352222,0.0
1.6,-64.79544484953638,0.48737182088329123,0.0
1.7000000000000002,-64.50726051372985,0.5211997903516423,0.0
1.8,-64.20132593246402,0.5190295304488574,0.0
1.9,-63.9019352671899,0.5399583419278363,0.0
2.0,-63.59357978432524,0.5465081641900388,0.0
2.1,-63.28599425362566,0.5388142235260871,0.0
2.2,-62.988661067886724,0.5738085310164311,0.0
2.3,-62.672950004996565,0.5726748116915985,0.0
2.4000000000000004,-62.36325130225885,0.5975481862995341,0.0
2.5,-62.04212568376041,0.6412290076716854,0.0
2.6,-61.697223437490244,0.6800686491496699,0.0
2.7,-61.33216533040779,0.7099732072223224,0.0
2.8,-60.95324027521208,0.7739704298351882,0.0
2.9000000000000004,-60.537946425130556,0.8316254503812124,0.0
3.0,-60.09111025797858,0.8797885901573287,0.0
3.1,-59.619574954691025,0.8823075591206623,0.0
3.2,-59.154167889953484,0.8588901184782234,0.0
3.3,-58.71206413382136,0.9249762305258533,0.0
3.4000000000000004,-58.2331930064039,0.9182100063960263,0.0
3.5,-57.76670500315375,0.9663460821001002,0.0
3.6,-57.275765559063295,0.985996172030646,0.0
3.7,-56.779725086288764,0.9969214992809665,0.0
3.8,-56.28442954172606,0.9929510604144169,0.0
3.9000000000000004,-55.799728477173836,0.9799850183150146,0.0
4.0,-55.33136379184077,0.9520158448968201,0.0
4.1000000000000005,-54.88897644083429,0.9701719654317,0.0
4.2,-54.441293738069895,0.9775551226597194,0.0
4.3,-53.995434614186905,0.9473117463603249,0.0
4.4,-53.576275481076145,0.9691239380239443,0.0
4.5,-53.14851728134501,0.971995217864538,0.0
4.6,-52.72465551410561,0.948212160703014,0.0
4.7,-52.32209469766042,0.9715884987331035,0.0
4.800000000000001,-51.90876752363384,0.9346316391041966,0.0
4.8999999999999995,-51.52458263950295,0.9216970065601467,0.0
5.0,-51.152718005295476,0.9155120901464731,0.0
5.1000000000000005,-50.78800884874795,0.9055444822247717,0.0
5.2,-50.432289139981144,0.9037885258921741,0.0
5.3,-50.079306329913344,0.9487044906978794,0.0
5.4,-49.69709259759325,0.984677468623131,0.0
5.5,-49.290534133920914,1.0057769118519295,0.0
5.6,-48.86795688586796,0.9875166840325973,0.0
5.7,-48.45342890613009,0.940448090996281,0.0
5.800000000000001,-48.06368256450798,0.9273267657543166,0.0
5.8999999999999995,-47.673653984520755,0.9400321120865505,0.0
6.0,-47.26277167791619,0.9157025547571872,0.0
6.1000000000000005,-46.85064510275974,0.9119976880211604,0.0
6.2,-46.4178970819684,0.8617488015748427,0.0
6.3,-45.98699141830192,0.8209204827736565,0.0
6.4,-45.542452363276105,0.8434796406041861,0.0
6.5,-45.02859327500854,0.8347303756233708,0.0
6.6,-44.43844551234754,0.8208523887179429,0.0
6.7,-43.73000359950179,0.7957085993052601,0.0
6.800000000000001,-42.82158176444568,0.7800318324068509,0.0
6.9,-41.49820903649184,0.7907772457184928,1.0
