time_ms,voltage_mV,input_current_nA,spike
0.0,-68.0,0.0,0.0
0.1,-67.99999801405555,0.041615601212339086,0.0
0.2,-67.98334980351153,0.020553293173544377,0.0
0.30000000000000004,-67.97525968341613,0.00952369975567508,0.0
0.4,-67.97164612926974,0.044580160743668544,0.0
0.5,-67.9540389198417,0.06037626234843903,0.0
0.6000000000000001,-67.93025413593523,0.1128773740334026,0.0
0.7,-67.88565920442987,0.1732031430559681,0.0
0.8,-67.81729074263268,0.17271013016408654,0.0
0.9,-67.7496664659489,0.15918064942830598,0.0
1.0,-67.68799507408075,0.20389024165296493,0.0
1.1,-67.60893338683991,0.2608300945980387,0.0
1.2000000000000002,-67.50772845726362,0.27591059054666883,0.0
1.3,-67.4013012162112,0.3135460222176585,0.0
1.4,-67.28067155248654,0.3397671257124556,0.0
1.5,-67.15051888979883,0.38327253953134327,0.0
1.6,-67.00400577803738,0.4049451189084701,0.0
1.7000000000000002,-66.84999631622584,0.3760951177176243,0.0
1.8,-66.70875961466986,0.4483354595711137,0.0
1.9,-66.53975750867166,0.4629973007127822,0.0
2.0,-66.36624356854905,0.5134047765598869,0.0
2.1,-66.17395575126943,0.5329281494702304,0.0
2.2,-65.97539795872565,0.5279469881431653,0.0
2.3,-65.78042227151828,0.5231833235798447,0.0
2.4000000000000004,-65.58891317022517,0.5389807537182831,0.0
2.5,-65.39261861214352,0.6074952215604913,0.0
2.6,-65.17049014717934,0.5946915387891301,0.0
2.7,-64.95526166420235,0.5948511016587265,0.0
2.8,-64.74169278063052,0.613547837229372,0.0
2.9000000000000004,-64.52235542037232,0.6803387354707617,0.0
3.0,-64.27805806229314,0.6826981840165551,0.0
3.1,-64.0347727628294,0.6522373327392254,0.0
3.2,-63.805619507279516,0.6160881309850142,0.0
3.3,-63.592760651738146,0.5804436683739292,0.0
3.4000000000000004,-63.395864048851166,0.5778309495927618,0.0
3.5,-63.20158941908371,0.6392773004568418,0.0
3.6,-62.98429208663675,0.656418737792593,0.0
3.7,-62.76187764655451,0.6735932558462476,0.0
3.8,-62.534373443116436,0.6754026585574988,0.0
3.9000000000000004,-62.30796578467946,0.6841979816874104,0.0
4.0,-62.07985112073509,0.7514057549445076,0.0
4.1000000000000005,-61.826677555473765,0.7264511640524526,0.0
4.2,-61.58550902532945,0.7043739930866612,0.0
4.3,-61.355098024712426,0.6832758456989024,0.0
4.4,-61.13496633752553,0.7137474547676209,0.0
4.5,-60.90440326036609,0.7353700562601398,0.0
4.6,-60.667030122810644,0.7711243362622445,0.0
4.7,-60.41724683694995,0.7753546604820949,0.0
4.800000000000001,-60.16775954313284,0.8259208729580032,0.0
4.8999999999999995,-59.90002920035572,0.8774479834668643,0.0
5.0,-59.61381287001196,0.8723151855302598,0.0
5.1000000000000005,-59.33191656114955,0.904174068492803,0.0
5.2,-59.03950459969405,0.9043680554018433,0.0
5.3,-58.74931964080874,0.8995428899724316,0.0
5.4,-58.463344607917186,0.8994083839670662,0.0
5.5,-58.1796619465226,0.9063378158602894,0.0
5.6,-57.89541856844097,0.9442585134568675,0.0
5.7,-57.59821098802436,0.9422750807871119,0.0
5.800000000000001,-57.30408663404644,0.9771654502695494,0.0
5.8999999999999995,-56.998255357553695,0.9483047020652807,0.0
6.0,-56.70628550168907,0.927351049980322,0.0
6.1000000000000005,-56.42488584772502,0.9182241480528809,0.0
6.2,-56.149220882111635,0.9613180040153204,0.0
6.3,-55.85833109860903,0.9643483313357245,0.0
6.4,-55.568315999608004,0.9384633989816996,0.0
6.5,-55.29069174903116,0.9392275456487075,0.0
6.6,-55.014664253603115,0.9295312633010685,0.0
6.7,-54.74435241151849,0.9962328504761971,0.0
6.800000000000001,-54.449098021620756,1.0191229286473678,0.0
6.9,-54.146503827050786,1.0701659592067396,0.0
7.0,-53.825250262895224,1.08434292907671,0.0
7.1000000000000005,-53.50005566552401,1.1109268707011304,0.0
7.2,-53.165808565818914,1.1441288907837006,0.0
7.3,-52.81969185251626,1.1101930024483158,0.0
7.4,-52.48833537688714,1.1144923353416907,0.0
7.5,-52.15607898600236,1.1607818884322063,0.0
7.6,-51.80575442216779,1.1901642674941777,0.0
7.7,-51.44365804003065,1.2027402994207865,0.0
7.800000000000001,-51.07586949645958,1.2430717075935382,0.0
7.9,-50.690460100932725,1.225733587553749,0.0
8.0,-50.309340539024966,1.2423609111946852,0.0
8.1,-49.91760681630653,1.2623726738676198,0.0
8.200000000000001,-49.51206362402246,1.2431420122860284,0.0
8.3,-49.10590295997671,1.2379725584322396,0.0
8.4,-48.69055683626389,1.1923652607101256,0.0
8.5,-48.27813781200418,1.136653397378421,0.0
8.6,-47.86800772644966,1.0897496356990257,0.0
8.700000000000001,-47.45080413870473,1.0576686997789888,0.0
8.8,-47.01249218115211,1.05562172262772,0.0
8.9,-46.52881726627794,1.0355042154950456,0.0
9.0,-45.986177242047205,1.0007627825860799,0.0
9.1,-45.355927532809616,1.0297526792547156,0.0
9.2,-44.5486022975886,1.041916297457227,0.0
9.3,-43.4161442899131,0.984052235006639,0.0
9.4,-41.52395700046942,1.0074153249717606,1.0
9.5,-65.0,0.9785016906262559,0.0
9.600000000000001,-64.71341677527236,0.9802713548291079,0.0
9.7,-64.42835217934014,0.9880053166856086,0.0
9.799999999999999,-64.14240838332562,0.9796972084436655,0.0
9.9,-63.86200921596382,0.9598443574667976,0.0
10.0,-63.591728189180934,0.9475768342547415,0.0
10.100000000000001,-63.328450208420925,0.9600955983337853,0.0
10.200000000000001,-63.06220464156072,0.9940312941731168,0.0
