spike_count,mean_firing_rate,spike_count,mean_firing_rate,mean_isi,isi_variability,burstiness,spectral_power,spike_times
34,17.0,34,17.0,58.85151515151516,0.9622954855320395,0.9898048336009698,7600.0,"[7.0000e-01 4.4600e+01 1.1140e+02 1.4110e+02 1.5010e+02 2.0630e+02
 2.8020e+02 3.1040e+02 4.9510e+02 5.1800e+02 5.3490e+02 5.5200e+02
 6.8190e+02 7.2820e+02 7.5080e+02 9.7110e+02 9.8840e+02 1.1787e+03
 1.1889e+03 1.2223e+03 1.3069e+03 1.4719e+03 1.4955e+03 1.5750e+03
 1.6370e+03 1.6378e+03 1.7327e+03 1.7692e+03 1.7698e+03 1.7946e+03
 1.8289e+03 1.8456e+03 1.8929e+03 1.9428e+03]"
43,21.5,43,21.5,46.81190476190476,1.1487324047349314,0.957275804788371,11000.0,"[   2.6   57.1   64.4  101.7  103.7  148.3  282.9  300.4  310.6  324.9
  371.7  382.7  430.5  439.9  511.5  711.1  714.5  884.4  927.8  948.4
  970.4 1002.9 1250.9 1257.4 1288.6 1366.2 1387.8 1418.1 1489.3 1501.1
 1518.7 1529.3 1538.9 1616.6 1643.5 1649.4 1691.6 1696.6 1727.5 1752.4
 1794.5 1921.6 1968.7]"
34,17.0,34,17.0,59.69090909090909,0.8814960192460226,0.9514163715114513,6800.0,"[  16.2  121.2  203.3  228.7  242.9  253.4  456.3  495.1  542.6  566.1
  586.2  618.7  634.1  665.2  816.6  823.2  840.8  884.7  904.   967.1
  984.7 1066.3 1156.1 1246.1 1254.5 1323.  1415.3 1563.5 1759.  1770.
 1821.5 1908.6 1911.5 1986. ]"
53,26.5,53,26.5,37.269230769230774,1.1944707865054895,0.9812177239301749,13000.0,"[  18.1   32.9   65.8   76.    77.4   98.2  150.9  175.7  203.7  308.6
  342.1  386.8  478.   478.7  528.3  556.5  566.5  575.3  598.9  616.2
  642.5  661.5  676.3  677.9  683.2  733.1  996.8 1038.5 1039.3 1196.6
 1231.  1264.5 1293.  1298.6 1389.4 1400.4 1408.9 1434.8 1486.8 1511.1
 1533.  1590.9 1601.2 1623.2 1643.3 1692.2 1706.3 1714.8 1749.8 1876.4
 1897.3 1938.1 1956.1]"
43,21.5,43,21.5,45.159523809523805,0.776159116703165,0.9800706273195758,9400.0,"[  62.1  119.1  156.3  203.1  213.1  284.7  290.6  340.4  383.3  500.4
  555.5  560.4  571.6  620.2  635.4  754.3  804.6  817.4  860.3  911.9
  983.6 1055.6 1063.1 1088.8 1171.3 1193.  1208.4 1307.  1360.2 1367.7
 1404.4 1428.7 1453.3 1470.4 1596.6 1720.6 1721.5 1754.3 1768.9 1872.9
 1893.8 1932.1 1958.8]"
33,16.5,33,16.5,62.096875000000004,1.1379925522139251,0.9726234054028807,6600.0,"[   5.4   91.3  135.1  183.3  217.6  245.7  324.3  337.2  349.3  437.9
  469.3  505.6  879.6 1013.9 1092.3 1120.3 1138.6 1368.3 1419.1 1478.5
 1480.2 1513.  1531.4 1567.8 1593.3 1612.5 1646.4 1724.  1735.9 1796.7
 1860.6 1900.5 1992.5]"
39,19.5,39,19.5,48.59473684210526,0.8274542528746245,0.9938264714797985,10600.0,"[  73.4  128.4  173.8  203.   216.3  312.4  381.8  457.1  460.8  467.3
  510.9  630.3  766.   854.3  867.2  939.   953.6  997.2 1035.2 1045.4
 1184.8 1193.4 1196.9 1203.9 1220.7 1260.3 1376.3 1421.  1511.  1582.3
 1583.6 1588.  1655.7 1658.1 1687.9 1773.  1860.  1860.3 1920. ]"
38,19.0,38,19.0,49.8,0.903416629889611,0.93975901727392,8000.0,"[  76.7  124.9  133.8  143.2  191.5  262.9  340.6  397.   425.5  430.6
  447.8  549.8  598.7  610.9  625.5  649.9  747.6  803.5  825.3  854.9
  993.9 1173.9 1238.5 1286.9 1335.1 1399.8 1402.8 1519.1 1542.8 1555.2
 1562.7 1604.4 1611.7 1616.9 1637.  1778.6 1788.2 1919.3]"
45,22.5,45,22.5,43.772727272727266,1.1349417575694107,0.979439229960893,11399.999999999998,"[  27.3  157.5  167.4  315.1  329.1  399.9  417.9  436.9  455.9  461.7
  493.6  525.7  529.3  551.2  624.9  650.   680.2  724.2  946.9 1023.9
 1038.9 1047.7 1101.7 1102.6 1117.2 1126.  1132.7 1160.9 1163.1 1230.6
 1237.1 1412.5 1417.9 1560.3 1589.2 1590.5 1640.3 1651.2 1658.2 1700.4
 1726.8 1758.9 1800.6 1890.3 1953.3]"
45,22.5,45,22.5,43.063636363636355,1.0496782137382314,0.9953556872516033,11800.000000000002,"[  66.    73.4  136.9  138.7  145.7  148.5  154.7  164.7  224.8  234.9
  241.6  319.5  413.8  430.3  455.8  466.6  553.8  570.3  605.   757.4
  906.6  908.6  954.3  981.4  985.6 1035.2 1040.3 1095.1 1095.3 1194.3
 1221.6 1242.7 1322.9 1438.9 1477.9 1649.4 1741.  1759.5 1760.4 1821.3
 1821.8 1842.4 1845.6 1943.4 1960.8]"
